Academic Year,Roll Number,Official School Name,Address 1,Address 2,Address 3,Address 4,Eircode,School Latitude,School Longitude,School Planning area,County,Local Authority,Principal Name,Email,Phone,Ethos/Religion,Patron,Post Primary School Type,Irish Classification - Post Primary,School Gender - Post Primary,Pupil Attendance Type,Fee Paying School (Y/N),Island Location (Y/N),Gaeltacht Area Location (Y/N),DEIS (Y/N),FEMALE,MALE,Total 2024-2025
2024,68308L,Malahide & Portmarnock Secondary School,Swords Enterprise Park,Feltrim Road,Drinan,"Swords, Co Dublin",K67W9Y8,53.448169,-6.196747,Malahide_Nevinstown,Dublin,Fingal County Council,MS. AOIFE KELLY GIBSON,principal@mpetss.ie,019631299,MULTI DENOMINATIONAL,Educate Together,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,256,351,607
2024,68309N,Limerick City East Secondary School,Limerick ETSS,Groody Road,"Towlerton, Castletroy",Limerick,V9432H4,52.653202,-8.576165,Limerick City,Limerick,Limerick City Council,MR. EOIN SHINNERS,office@limericketss.ie,061-457595,MULTI DENOMINATIONAL,Educate Together,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,348,366,714
2024,68325L,Coláiste Chiaráin,Summerhill,Athlone,Co. Roscommon,,N37AH97,53.409291,-7.987228,Athlone,Roscommon,Roscommon County Council,MR. BRENDAN WALDRON,info@ccathlone.ie,090 6492383,CATHOLIC,Bishop of Elphin,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,445,513,958
2024,68345R,Wicklow Educate Together Secondary School,The Glebe,Wicklow Town,,,A67N797,52.982571,-6.048837,Wicklow,Wicklow,Wicklow County Council,MR. JOHN MADDOCK,reception@etsswicklow.ie,040433060,MULTI DENOMINATIONAL,Educate Together,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,Y,121,254,375
2024,68346T,BELMAYNE EDUCATE TOGETHER SECONDARY SCHOOL,Belmayne Avenue,Dublin 13,,,D13H2VR,53.402771,-6.170061,Donaghmede_Howth_D13,Dublin,Fingal County Council,MS. ASHLING KENEVEY,info@belmayneetss.ie,01-5392455,MULTI DENOMINATIONAL,Educate Together,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,234,296,530
2024,68347V,Galway City & Oranmore Educate Together Secondary School,Newtownsmith,Galway City Centre,Galway,,H91DP11,53.274795,-9.054039,Galway City,Galway,Galway City Council,MS. SARAH MOLLOY,admin@galwayetss.ie,091 394262,MULTI DENOMINATIONAL,Educate Together,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,165,185,350
2024,68348A,Laytown & Drogheda Educate Together Secondary School,Colpe East,Drogheda,Co Meath,,A92K0VC,53.708837,-6.297774,Drogheda,Meath,Meath County Council,SUSAN CAMPBELL,office@droghedaetss.ie,0419749803,MULTI DENOMINATIONAL,Educate Together,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,240,256,496
2024,68365A,Harolds Cross Educate Together Secondary School,151 -153 Harold's Cross Road,Dublin 6W,,,D6WHP44,53.323647,-6.277665,Dublin6_Clonskeagh,Dublin,Dublin City Council,MR. PADRAIG CONATY,Office@hcetss.ie,015077280,MULTI DENOMINATIONAL,Educate Together,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,159,191,350
2024,68366C,Goatstown Educate Together Secondary School,Goatstown Road,Dublin 14,,,D14X0A9,53.294936,-6.23286,Goatstown_Stillorgan_DLR,Dublin,Dun Laoghaire Rathdown,MR. JONATHAN BROWNER,office@goatstownetss.ie,012964449,MULTI DENOMINATIONAL,Educate Together,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,140,164,304
2024,68385G,Le Cheile Secondary School Ballincollig,Innishmore,Ballincollig,,,P31A072,51.890167,-8.602894,Ballincollig,Cork,Cork City Council,MS. NICOLA O CALLAGHAN,info@lecheileballincollig.ie,0212362879,CATHOLIC,Le Chéile Schools Trust ,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,94,101,195
2024,68386I,Gorey Educate Together Secondary School,Fort Road,Gorey,Co.Wexford,,Y25A7V7,52.682304,-6.301055,Gorey,Wexford,Wexford County Council,MR. CONOR BERRY,admin@goreyetss.ie,0877860746,MULTI DENOMINATIONAL,Educate Together,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,Y,114,146,260
2024,68387K,Blackrock Educate Together Secondary School,Tully Park,Cherrywood,Dublin 18,,,53.245437,-6.15497,Sallynoggin_Killiney_DLR,Dublin,Dun Laoghaire Rathdown,MR. DONAL EVOY,office@blackrocketss.ie,019120440,MULTI DENOMINATIONAL,Educate Together,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,76,109,185
2024,68405J,Coláiste Muire Máthair,St. Mary's Road,Galway,,,H91H7F8,53.271062,-9.067111,Galway City,Galway,Galway City Council,MS. ELIZABETH HERNON,principal@cmmg.ie,091 521984,CATHOLIC,"CEIST & Bishop of Galway, Kilmacduagh, Kilfenora",Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,294,471,765
2024,68425P,Coláiste Abhainn Rí,Callan North,Callan,,,R95N267,52.547748,-7.388513,Callan,Kilkenny,Kilkenny County Council,MR. ANTHONY LEAHY,principal@abhainnri.ie,0567813132,CATHOLIC,CEIST & ERST,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,278,403,681
2024,68445V,St. Seton's Secondary School,Le Fanu Road,Ballyfermot,,Dublin 10,,53.344801,-6.354694,Ballyfermot_D10,Dublin,Dublin City Council,MS. SARAH GREEN,sgreen@stsetons.ie,01 626 4943,CATHOLIC,Trusteeship of the Le Chéile Schools Trust & CEIST,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,Y,455,323,778
2024,68466G,High Cross College,North Campus,Currylea,Tuam,Co Galway,H54V260,53.517751,-8.850187,Tuam,Galway,Galway County Council,MS. NEASA COSGROVE,office@highcrosscollege.ie,09324575,CATHOLIC,CEIST ,Secondary,No subjects taught through Irish,Mixed,Day,N,N,N,N,809,18,827
2024,70010V,Balbriggan Community College,Pine Ridge,Chapel St.,Balbriggan,Co Dublin,K32HE19,53.611254,-6.188233,Balbriggan,Dublin,Fingal County Council,EMMETT SHERIDAN,emmetsheridan@balbriggancc.net,018412388,INTER DENOMINATIONAL,Dublin & Dún Laoghaire ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,244,452,696
2024,70020B,Grange Community College,Grange Abbey Road,Donaghmede,Dublin 13,,D13NX25,53.40048,-6.157059,Donaghmede_Howth_D13,Dublin,Dublin City Council,GEORGINA DOWNES,grangeccadmin@ddletb.ie,018471422,INTER DENOMINATIONAL,Dublin & Dún Laoghaire ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,274,252,526
2024,70021D,Coláiste de hÍde,Br Chaisleáin Thigh Mótháin,Tamhlacht,,Baile Atha Cliath 24,D24NP82,53.301247,-6.349295,Tallaght,Dublin,South Dublin County Council,CONCHUBHAIR MAC GLOINN,eolas@colaistedehide.ie,014513984,MULTI DENOMINATIONAL,Dublin & Dún Laoghaire ETB,Vocational,All pupils taught all subjects through Irish,Mixed,Day,N,N,N,Y,145,122,267
2024,70040H,Deansrath Community College,Westbourne Rise,Clondalkin,Dublin 22,,D22RY77,53.324144,-6.42043,Clondalkin_D22,Dublin,South Dublin County Council,HELEN TAYLOR,info@deansrathcc.ie,014574144,INTER DENOMINATIONAL,Dublin & Dún Laoghaire ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,164,261,425
2024,70041J,Collinstown Park Community College,Neilstown Rd.,Rowlagh,Clondalkin,Dublin 22,D22X458,53.341288,-6.396128,Palmerstown_Ronanstown_D20_22,Dublin,South Dublin County Council,MS PAULINE DUFFY,collinstown@collinstownpark.ie,014572300,INTER DENOMINATIONAL,Dublin & Dún Laoghaire ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,281,334,615
2024,70042L,St. Kevin's Community College,Fonthill Road,Clondalkin,Dublin 22,,D22K314,53.352914,-6.405442,Lucan,Dublin,South Dublin County Council,TONY BARRY,admin@stkevinscc.ie,016266277,INTER DENOMINATIONAL,Dublin & Dún Laoghaire ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,219,269,488
2024,70080T,Lucan Community College,Esker Drive,Lucan,Co Dublin,,K78TF67,53.34767,-6.449756,Lucan,Dublin,South Dublin County Council,DIANE BIRNIE,admin@lucancc.ie,016282077,MULTI DENOMINATIONAL,Dublin & Dún Laoghaire ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,449,517,966
2024,70081V,Rath Dara Community College,Rath Dara Community College,Blanchardstown Road North,Dublin 15,,D15P380,53.401924,-6.379346,Mulhuddart_Tyrrelstown_D15,Dublin,Fingal County Council,EMILY BOYLE,rcc@ddletb.ie,018201488,INTER DENOMINATIONAL,Dublin & Dún Laoghaire ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,138,159,297
2024,70100W,Coláiste Chilliain,Bóthar Nangor,Cluain Dolcáin,Baile Atha Cliath 22,,D22EW08,53.323818,-6.402559,Clondalkin_D22,Dublin,South Dublin County Council,FEARGAL Ó GIOLLÁIN,eolas@colaistechilliain.ie,014574888,MULTI DENOMINATIONAL,Dublin & Dún Laoghaire ETB,Vocational,All pupils taught all subjects through Irish,Mixed,Day,N,N,N,N,235,203,438
2024,70120F,St Finians Community College,Castlefarm,Swords,Co Dublin,,K67YN93,53.465233,-6.224601,Swords,Dublin,Fingal County Council,MS. PATRICIA KNIGHTLY,stfinians@ddletb.ie,018402623,MULTI DENOMINATIONAL,Dublin & Dún Laoghaire ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,310,351,661
2024,70121H,Fingal Community College,Seatown Road,Swords,Co Dublin,,K67E330,53.460697,-6.216778,Swords,Dublin,Fingal County Council,MARTINA DONNELLAN,mdonnellan@fingalcc.ie,018405829,INTER DENOMINATIONAL,Dublin & Dún Laoghaire ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,401,465,866
2024,70130I,Greenhills College,Limekiln Avenue,Greenhills,Dublin 12,,D12DP8W,53.307199,-6.335139,Dolphin's Barn_D12,Dublin,South Dublin County Council,NOIRIN LANNON,admin@greenhillscollege.ie,014507779,MULTI DENOMINATIONAL,Dublin & Dún Laoghaire ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,,177,177
2024,70140L,Firhouse Community College,Firhouse Road,Dublin 24,,,D24HY03,53.276203,-6.348676,Firhouse_Oldbawn,Dublin,South Dublin County Council,SENAN NOLAN,firhousecc@ddletb.ie,014525807,INTER DENOMINATIONAL,Dublin & Dún Laoghaire ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,407,417,824
2024,70141N,Mount Seskin Community College,Jobstown,Tallaght,Dublin 24,,D24K033,53.278795,-6.410178,Tallaght,Dublin,South Dublin County Council,AISLING RYAN,aishlingryan@ddletb.ie,014525788,INTER DENOMINATIONAL,Dublin & Dún Laoghaire ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,162,165,327
2024,70150O,Cabra Community College,Kilkieran Road,Cabra,Dublin 7,,D07XC84,53.368768,-6.294265,Cabra_Phibsboro_D7,Dublin,Dublin City Council,MR NEIL FLATHERTY,info@cabracc.cdetb.ie,018389577,MULTI DENOMINATIONAL,City of Dublin ETB ,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,100,160,260
2024,70160R,Clogher Road Community College,Clogher Road,Crumlin,Dublin 12,,D12YP11,53.327314,-6.294598,Dolphin's Barn_D12,Dublin,Dublin City Council,LESLEY BYRNE,info@clogher.cdetb.ie,014536397,MULTI DENOMINATIONAL,City of Dublin ETB ,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,117,152,269
2024,70180A,Coláiste Eoin,Cappagh Road,Finglas West,Dublin 11,,D11AY65,53.388041,-6.309375,Scribblestown_FinglasWest,Dublin,Dublin City Council,NEIL DUNPHY,info@eoin.cdetb.ie,018341426,MULTI DENOMINATIONAL,City of Dublin ETB ,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,100,176,276
2024,70200D,Ringsend College,Cambridge Road,Ringsend,Dublin 4,,D04N227,53.343798,-6.224043,Dublin2_Dublin4,Dublin,Dublin City Council,JONATHAN WALKER,info@ringsend.cdetb.ie,016684498,MULTI DENOMINATIONAL,City of Dublin ETB ,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,128,82,210
2024,70240P,Kylemore College,Kylemore Road,Ballyfermot,Dublin 10,,D10RY73,53.345117,-6.351674,Ballyfermot_D10,Dublin,Dublin City Council,MS DEIRDRE NOLAN,info@kylemore.cdetb.ie,016265901,MULTI DENOMINATIONAL,City of Dublin ETB ,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,192,274,466
2024,70250S,Marino College,14-20 Marino Mart,Fairview,Dublin 3,,D03DR72,53.36441,-6.231585,Drumcondra_Marino_Dublin1,Dublin,Dublin City Council,LISA REID,info@marino.cdetb.ie,018332100,MULTI DENOMINATIONAL,City of Dublin ETB ,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,136,141,277
2024,70260V,St Mac Dara's Community College,St. Mac Dara's Community College,Wellington Lane,Templeogue,Dublin 6W,D6WEW83,53.2973,-6.327576,Dublin_6w,Dublin,South Dublin County Council,FRANCES GIBSON,info@stmacdaras.ie,014566216,INTER DENOMINATIONAL,Dublin & Dún Laoghaire ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,472,429,901
2024,70321P,Ellenfield Community College,The Thatch Road,Whitehall,Dublin 9,,D09RHN3,53.384002,-6.240501,Beaumont_CoolockD5,Dublin,Dublin City Council,AISLING ROCHE,info@ecc.cdetb.ie,018375712,MULTI DENOMINATIONAL,City of Dublin ETB ,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,60,43,103
2024,70330Q,Coolock Community College,Clonshaugh Road,Coolock,Dublin 17,,D17KH66,53.396803,-6.213119,Beaumont_CoolockD5,Dublin,Dublin City Council,SARAH FERNS,info@coolockcc.cdetb.ie,018481337,MULTI DENOMINATIONAL,City of Dublin ETB ,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,89,103,192
2024,70350W,St Bricin's College,"Railway Road,","Belturbet,",Co. Cavan,,H14P896,54.099415,-7.443474,Belturbet,Cavan,Cavan County Council,MS JODY Ó'GALLACHÓIR,info@stbricinscollege.ie,0499522170,MULTI DENOMINATIONAL,Cavan & Monaghan ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,130,122,252
2024,70360C,St. Mogue's College,Bawnboy,Co Cavan,,,H14VW13,54.122298,-7.677955,Bawnboy,Cavan,Cavan County Council,ANN CONAGHAN,roisinneary@stmoguescollege.ie,0499523112,MULTI DENOMINATIONAL,Cavan & Monaghan ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,168,139,307
2024,70380I,Breifne College,Cootehill Rd,Cavan,Co Cavan,,H12H798,54.009567,-7.346224,Cavan,Cavan,Cavan County Council,BREEGE REILLY (ACTING),info@breifnecollege.ie,0494331735,MULTI DENOMINATIONAL,Cavan & Monaghan ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,504,389,893
2024,70390L,Virginia College,Virginia,Co Cavan,,,A82X224,53.831211,-7.084245,Virginia,Cavan,Cavan County Council,NIALL LYNCH,info@virginiacollege.ie,0498547050,MULTI DENOMINATIONAL,Cavan & Monaghan ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,397,447,844
2024,70400L,Borris College,Borris,Co Carlow,,,R95Y778,52.5972,-6.917788,Borris,Carlow,Carlow County Council,PAT COFFEY,pat.coffey@borriscollege.ie,0599773155,MULTI DENOMINATIONAL,Kilkenny & Carlow ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,272,265,537
2024,70410O,Coláiste Eoin,Hacketstown,Co Carlow,,,R93CY86,52.861469,-6.553467,Hacketstown,Carlow,Carlow County Council,MR ALAN COSTELLO,info@ceh.ie,0596471198,MULTI DENOMINATIONAL,Kilkenny & Carlow ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,185,180,365
2024,70420R,Tyndall College,Mortarstown,Kilkenny Road,Co. Carlow,,R93N5V2,52.818676,-6.943685,Carlow,Carlow,Carlow County Council,GERRY MCGILL,tyndall.info@kilkennycarlowetb.ie,0599182250,MULTI DENOMINATIONAL,Kilkenny & Carlow ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,502,500,"1,002"
2024,70430U,Coláiste Aindriú,Muine Bheag,Co Carlow,,,R21EH27,52.702143,-6.950729,Bagenalstown,Carlow,Carlow County Council,SHARON COFFEY,sarah.kennedy@colaisteaindriu.ie,0599721335,MULTI DENOMINATIONAL,Kilkenny & Carlow ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,48,92,140
2024,70440A,Gaelcholáiste Cheatharlach,Easca,Ceatharlach,,,R93HY89,52.836841,-6.910891,Carlow,Carlow,Carlow County Council,ORLAGH NI FHADAN,eolas@gcc-cw.ie,0599132130,MULTI DENOMINATIONAL,Kilkenny & Carlow ETB,Vocational,All pupils taught all subjects through Irish,Mixed,Day,N,N,N,N,195,164,359
2024,70450D,Killarney Community College,New Road,Killarney,Co Kerry,V93NA48,V93NA48,52.062372,-9.519188,Killarney,Kerry,Kerry County Council,STELLA LOUGHNANE,admin@killarneycc.ie,0646632164,MULTI DENOMINATIONAL,Kerry ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,239,237,476
2024,70460G,Community College Killorglin,Killorglin,Co Kerry,,,V93PY05,52.099953,-9.784108,Killorglin_Milltown,Kerry,Kerry County Council,FIONA O'BRIEN,info@killorglincc.ie,0669761168,MULTI DENOMINATIONAL,Kerry ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,140,148,288
2024,70500P,Coláiste na Ríochta,"Upper Church St.,",Listowel,Co. Kerry,,V31WD34,52.448375,-9.479134,Listowel,Kerry,Kerry County Council,ISEULT GLYNN,info@colaistenariochta.ie,06821023,MULTI DENOMINATIONAL,Kerry ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,67,107,174
2024,70520V,Castleisland Community College,Tonbwee,Castleisland,Co.Kerry,,V92P528,52.227299,-9.456706,Castleisland,Kerry,Kerry County Council,TERESA LONERGAN,info@castleislandcc.com,0667141196,MULTI DENOMINATIONAL,Kerry ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,197,225,422
2024,70540E,Causeway Comprehensive School,Causeway,Tralee,Co Kerry,,V92EP46,52.411878,-9.736091,Causeway,Kerry,Kerry County Council,MR CATHAL FITZGERALD,admin@causewaycs.ie,0667131197,INTER DENOMINATIONAL,Kerry ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,330,296,626
2024,70550H,Coláiste Gleann Lí Post Primary School,Clash Road,Tralee,,,V92XR81,52.272477,-9.686207,Tralee,Kerry,Kerry County Council,LIAM MCGILL,office@gleannli.ie,0667122552,MULTI DENOMINATIONAL,Kerry ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,141,167,308
2024,70560K,Gaelcholáiste Chiarraí,An Chluain Mhór,Trá Lí,Co Chiarraí,,V92V82V,52.266113,-9.69113,Tralee,Kerry,Kerry County Council,RUAIRÍ Ó CINNÉIDE,eolas@gcchiarrai.ie,0667121650,MULTI DENOMINATIONAL,Kerry ETB,Vocational,All pupils taught all subjects through Irish,Mixed,Day,N,N,N,N,191,138,329
2024,70570N,Scoil Aireagail,Ballyhale,Co. Kilkenny,,,R95AH30,52.478746,-7.213059,Ballyhale,Kilkenny,Kilkenny County Council,HELEN MCTIGUE,info@scoilaireagail.ie,0567768632,INTER DENOMINATIONAL,Kilkenny & Carlow ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,86,111,197
2024,70590T,Duiske College,Graignamanagh,Co Kilkenny,,,R95RR94,52.539894,-6.957376,Graignamanagh,Kilkenny,Kilkenny County Council,JOHN MAYE,info@duiskecollege.ie,0599724177,MULTI DENOMINATIONAL,Kilkenny & Carlow ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,71,68,139
2024,70600T,Coláiste Mhuire,Johnstown,Co Kilkenny,,,E41H978,52.744359,-7.559445,Johnstown,Kilkenny,Kilkenny County Council,MARTIN GLEESON,info@colaistemhuirekk.ie,0568831135,MULTI DENOMINATIONAL,Kilkenny & Carlow ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,268,386,654
2024,70610W,City Vocational School,"New Street,",Kilkenny,,,R95HW74,52.647778,-7.254474,Kilkenny,Kilkenny,Kilkenny County Council,CATHY MCSORLEY,info@kcvs.ie,0567722108,MULTI DENOMINATIONAL,Kilkenny & Carlow ETB,Vocational,Some pupils taught all subjects through Irish,Mixed,Day,N,N,N,Y,129,182,311
2024,70620C,Coláiste Cois Siúire,Mooncoin,Co Kilkenny,,,X91Y168,52.290332,-7.246717,Mooncoin,Kilkenny,Kilkenny County Council,CONOR POWER,info@colaistecoissiuire.ie,051895112,MULTI DENOMINATIONAL,Kilkenny & Carlow ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,51,108,159
2024,70640I,Grennan College,Ladywell St,Thomastown,Co Kilkenny,,R95T959,52.5283,-7.142545,Thomastown,Kilkenny,Kilkenny County Council,SEAN OG O'SULLIVAN,info@grennancollege.ie,0567724112,MULTI DENOMINATIONAL,Kilkenny & Carlow ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,150,184,334
2024,70641K,Coláiste Pobail Osraí,Bóthar Urmhumhan,Cill Chainnigh,,,R95X510,52.648783,-7.252869,Kilkenny,Kilkenny,Kilkenny County Council,CATHNIA Ó MUIRCHEARTAIGH,oifig@osrai.ie,0567764557,INTER DENOMINATIONAL,Kilkenny & Carlow ETB,Vocational,All pupils taught all subjects through Irish,Mixed,Day,N,N,N,N,99,123,222
2024,70650L,Athy Community College,Tomard,Athy,Co Kildare,,R14KT50,53.001559,-6.986399,Athy,Kildare,Kildare County Council,RICHARD DALY,cennis@athycollege.ie,0598631795,MULTI DENOMINATIONAL,Kildare & Wicklow ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,312,343,655
2024,70660O,Curragh Community College,McSwiney Road,Curragh,Co Kildare,,R56FW68,53.147578,-6.833804,Curragh,Kildare,Kildare County Council,NESSA DOYLE,nessadoyle@kwetb.ie,045441809,MULTI DENOMINATIONAL,Kildare & Wicklow ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,154,146,300
2024,70670R,Colaiste Lorcain,Castledermot,Co. Kildare,,,R14X620,52.909025,-6.838199,Castledermot,Kildare,Kildare County Council,ERIC GAUGHRAN,info@colaistelorcain.com,0599144167,INTER DENOMINATIONAL,Kildare & Wicklow ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,188,181,369
2024,70680U,St Conleth's Community College,Station Road,Newbridge,Co Kildare,,W12C432,53.182507,-6.800841,Newbridge,Kildare,Kildare County Council,PATRICIA O'BRIEN,admin@stconlethcc365.ie,045431417,MULTI DENOMINATIONAL,Kildare & Wicklow ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,393,360,753
2024,70691C,Confey Community College,Confey,Leixlip,Co Kildare,,W23VH66,53.373231,-6.498517,Leixlip,Kildare,Kildare County Council,MIKE O BYRNE,info@confeycollege.org,016245322,INTER DENOMINATIONAL,Kildare & Wicklow ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,434,477,911
2024,70700A,Maynooth Post Primary School,Mariavilla,Moyglare Road,Maynooth,Co. Kildare,W23X6X8,53.384548,-6.596452,Maynooth,Kildare,Kildare County Council,MR. JOHNNY NEVIN,principal@mpps.ie,016286060,MULTI DENOMINATIONAL,Kildare & Wicklow ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,479,539,"1,018"
2024,70710D,Piper's Hill College,Killashee,Naas,Co. Kildare,,W91RW14,53.195307,-6.669603,Naas,Kildare,Kildare County Council,MR. TOM MCDONALD,info@phcol.ie,045897885,MULTI DENOMINATIONAL,Kildare & Wicklow ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,486,560,"1,046"
2024,70720G,St Farnan's Post Primary School,Prosperous,Co. Kildare,,,W91W520,53.286808,-6.7514,Prosperous_Clane,Kildare,Kildare County Council,MR ANDREW PURCELL,principal@stfarnans.ie,045868152,MULTI DENOMINATIONAL,Kildare & Wicklow ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,305,330,635
2024,70730J,Ardscoil Rath Iomgháin,Rathangan,Co Kildare,,,R51DA36,53.218076,-6.994439,Rathangan,Kildare,Kildare County Council,MR PAUL MURPHY,admin@ardscoilrathangan.ie,045528196,MULTI DENOMINATIONAL,Kildare & Wicklow ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,379,364,743
2024,70740M,Glenart College,Coolgreaney Rd,Arklow,Co Wicklow,,Y14YR52,52.796379,-6.174449,Arklow,Wicklow,Wicklow County Council,DAMIEN CLONEY,glenartcollege@kwetb.ie,040232149,MULTI DENOMINATIONAL,Kildare & Wicklow ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,289,340,629
2024,70750P,Scoil Chonglais,Baltinglass,Co Wicklow,,,W91H5XC,52.937899,-6.701157,Baltinglass,Wicklow,Wicklow County Council,PATRICK MAGUIRE,info@scoilchonglais.ie,0596481449,MULTI DENOMINATIONAL,Kildare & Wicklow ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,227,220,447
2024,70760S,Blessington Community College,Naas Rd,Blessington,Co Wicklow,,W91RD30,53.170294,-6.539432,Blessington,Wicklow,Wicklow County Council,MR KIERAN BURKE,blessingtoncc@kwetb.ie,045865170,MULTI DENOMINATIONAL,Kildare & Wicklow ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,384,331,715
2024,70790E,Coláiste Bhríde Carnew,Carnew,Arklow,Co Wicklow,,Y14WA00,52.709857,-6.501971,Carnew,Wicklow,Wicklow County Council,ANNA GAHAN,cbcarnew@kwetb.ie,0539426318,MULTI DENOMINATIONAL,Kildare & Wicklow ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,N,428,468,896
2024,70800E,St Kevin's Community College,Dunlavin,Co Wicklow,,,W91R971,53.054165,-6.696857,Dunlavin,Wicklow,Wicklow County Council,BRIAN DORAN,stkevinscc@kwetb.ie,045406000,MULTI DENOMINATIONAL,Kildare & Wicklow ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,388,415,803
2024,70810H,Avondale Community College,Rathdrum,Co Wicklow,,,A67RR26,52.934487,-6.236096,Rathdrum,Wicklow,Wicklow County Council,ELAINE FITZGERALD,AvondaleCC@kwetb.ie,040446445,MULTI DENOMINATIONAL,Kildare & Wicklow ETB,Vocational,No subjects taught through Irish,Mixed,Day,N,N,N,Y,300,324,624
2024,70821M,Coláiste Raithín,Bóthar Bhaile Átha Cliath,Bré,Co Chill Mhantain,,A98X3A3,53.210018,-6.108284,Bray,Wicklow,Wicklow County Council,DÉAGLÁN Ó LAOIRE,colaisteraithin@kwetb.ie,012865180,MULTI DENOMINATIONAL,Kildare & Wicklow ETB,Vocational,All pupils taught all subjects through Irish,Mixed,Day,N,N,N,N,188,154,342
